O que tem 4 patas e voa?,Um casal de passarinhos.,2017-09-02 06:07:15.627 +00:00,2017-09-02 06:07:15.627 +00:00
O que atravessa o rio e não se molha?,A ponte.,2017-09-02 06:07:15.627 +00:00,2017-09-02 06:07:15.627 +00:00
"O que todo mundo precisa, todo mundo pede, todo mundo dá, mas ninguém segue?",Conselho.,2017-09-02 06:07:15.627 +00:00,2017-09-02 06:07:15.627 +00:00
O que tem pescoço mas não tem cabeça?,Garrafa.,2017-09-02 06:07:15.627 +00:00,2017-09-02 06:07:15.627 +00:00
"O que é que o padre tem uma, o papa tem duas e Jesus nenhuma?",A letra P.,2017-09-02 06:07:15.627 +00:00,2017-09-02 06:07:15.627 +00:00
Por que ninguém foi ao enterro do elefante?,Todos tinham medo de ter que carregar o caixão.,2017-09-02 06:07:15.627 +00:00,2017-09-02 06:07:15.627 +00:00
O que só cresce para trás?,A fila.,2017-09-02 06:07:15.627 +00:00,2017-09-02 06:07:15.627 +00:00
Qual a diferença entre um elefante e uma pulga?,"O elefante pode ter pulgas, mas a pulga não pode ter elefantes.",2017-09-02 06:07:15.627 +00:00,2017-09-02 06:07:15.627 +00:00
"O que não tem olhos, mas pisca, comanda, mas não tem boca?",O semáfaro.,2017-09-02 06:07:15.628 +00:00,2017-09-02 06:07:15.628 +00:00
Quem tem o poder de parar um carro com uma só mão?,O guarda de trânsito.,2017-09-02 06:07:15.628 +00:00,2017-09-02 06:07:15.628 +00:00
Qual é o animal mais forte da natureza?,"O caracol, pois ele carrega a sua casa nas costas.",2017-09-02 06:07:15.628 +00:00,2017-09-02 06:07:15.628 +00:00
"O que é que são luzes mas não tem fios, são quietas e agitadas, se dorme durante o dia, a noite passam acordadas?",Estrelas.,2017-09-02 06:07:15.628 +00:00,2017-09-02 06:07:15.628 +00:00
O que o trator tem de comum com o parque de diversão?,A roda gigante.,2017-09-02 06:07:15.628 +00:00,2017-09-02 06:07:15.628 +00:00
O que é que sempre acaba com o dia quando chega?,A noite.,2017-09-02 06:07:15.628 +00:00,2017-09-02 06:07:15.628 +00:00
O que é um pé disse para o outro?,Vai na frente que eu te sigo.,2017-09-02 06:07:15.628 +00:00,2017-09-02 06:07:15.628 +00:00
"O que é que nunca volta, embora nunca tenha ido?",Passado.,2017-09-02 06:07:15.628 +00:00,2017-09-02 06:07:15.628 +00:00
Faustão e o Jô Soares foram morar juntos em uma casa de dois andares. Qual o nome do filme?,Um Dia a Casa Cai.,2017-09-02 06:07:15.628 +00:00,2017-09-02 06:07:15.628 +00:00
O que a garrafa disse para a água?,Já estou cheio de você!,2017-09-02 06:07:15.628 +00:00,2017-09-02 06:07:15.628 +00:00
"O que vale mais que um ouro, não custa nenhum centavo, é fácil de achar e difícil de perder?",Um amigo.,2017-09-02 06:07:15.628 +00:00,2017-09-02 06:07:15.628 +00:00
"O que todos têm dois, você tem um e eu nenhum?",A letra O.,2017-09-02 06:07:15.628 +00:00,2017-09-02 06:07:15.628 +00:00
O que o chinelo disse pra barata?,"Ai se eu te pego, ai ai se eu te pego.",2017-09-02 06:07:15.629 +00:00,2017-09-02 06:07:15.629 +00:00
O que a barata disse pro chinelo?,"Nossa, nossa, assim você me mata.",2017-09-02 06:07:15.629 +00:00,2017-09-02 06:07:15.629 +00:00
Como é que se chama bicicleta em japonês?,Kuasimoto.,2017-09-02 06:07:15.629 +00:00,2017-09-02 06:07:15.629 +00:00
5 sapos estavam na ponte e 3 pensaram em pular na água. Quantos sapos restaram na ponte?,"5, porque eles só pensaram em pular, mas não pularam.",2017-09-02 06:07:15.629 +00:00,2017-09-02 06:07:15.629 +00:00
Por que o porco foi expulso do jogo futebol?,Porque ele jogava sujo.,2017-09-02 06:07:15.629 +00:00,2017-09-02 06:07:15.629 +00:00
O que um fio elétrico disse para outro?,Somos intocáveis.,2017-09-02 06:07:15.629 +00:00,2017-09-02 06:07:15.629 +00:00
"Quem foi a primeira pessoa a dizer que ""os homens são todos iguais""?",Uma chinesa que perdeu sua marido na multidão.,2017-09-02 06:07:15.629 +00:00,2017-09-02 06:07:15.629 +00:00
Qual é a melhor maneira de machucar alguém com palavras?,Batendo nela com um dicionário.,2017-09-02 06:07:15.629 +00:00,2017-09-02 06:07:15.629 +00:00
"O que é que tem mais de mil caras, mas só pode lhe mostrar uma?",Espelho.,2017-09-02 06:07:15.629 +00:00,2017-09-02 06:07:15.629 +00:00
"O que é o que é, nasce no monte, morre no mar e jamais volta para o seu lugar?",Rio.,2017-09-02 06:07:15.629 +00:00,2017-09-02 06:07:15.629 +00:00
Qual é a galinha que cai e fica doida?,Galinha cai-pira.,2017-09-02 06:07:15.629 +00:00,2017-09-02 06:07:15.629 +00:00
O que é o que é nenhum homem tem na carteira?,Foto da sogra.,2017-09-02 06:07:15.629 +00:00,2017-09-02 06:07:15.629 +00:00
O que o pintinho gay disse quando nasceu?,Choquei!,2017-09-02 06:07:15.629 +00:00,2017-09-02 06:07:15.629 +00:00
"O que é que nasce no campo, cria em verdes laços, chora por ela quem faz ela em pedaços?",Cebola.,2017-09-02 06:07:15.629 +00:00,2017-09-02 06:07:15.629 +00:00
Por que a vaca não vai na academia?,Porque ela já é malhada.,2017-09-02 06:07:15.629 +00:00,2017-09-02 06:07:15.629 +00:00
Qual o instrumento musical mais odiado pelos anões?,Contrabaixo.,2017-09-02 06:07:15.629 +00:00,2017-09-02 06:07:15.629 +00:00
Onde D. Pedro II foi coroado?,Na cabeça.,2017-09-02 06:07:15.629 +00:00,2017-09-02 06:07:15.629 +00:00
O que dorme de cabeça para baixo?,A vassoura.,2017-09-02 06:07:15.629 +00:00,2017-09-02 06:07:15.629 +00:00
O que acabou em 1896?,1895.,2017-09-02 06:07:15.629 +00:00,2017-09-02 06:07:15.629 +00:00
O que você só dá para quem tem?,Razão.,2017-09-02 06:07:15.629 +00:00,2017-09-02 06:07:15.629 +00:00
Onde o boi foi comprar perfume?,Na O Boi-ticário.,2017-09-02 06:07:15.629 +00:00,2017-09-02 06:07:15.629 +00:00
"Entre dois carecas, qual é o mais careca?",O que tiver a maior cabeça.,2017-09-02 06:07:15.629 +00:00,2017-09-02 06:07:15.629 +00:00
"Se um trem elétrico for de Catanduva até São Paulo, a fumaça vai para frente ou para trás?",Trem elétrico não solta fumaça.,2017-09-02 06:07:15.629 +00:00,2017-09-02 06:07:15.629 +00:00
Quantos animais Moisés levou na arca?,"Nenhum, porque foi Noé que fez a arca.",2017-09-02 06:07:15.629 +00:00,2017-09-02 06:07:15.629 +00:00
O boi saiu para beber. Onde ele foi?,No boitéco.,2017-09-02 06:07:15.630 +00:00,2017-09-02 06:07:15.630 +00:00
O que a panela falou para a pipoca?,A minha bunda que queima e você que pula?,2017-09-02 06:07:15.630 +00:00,2017-09-02 06:07:15.630 +00:00
Como se chama o estado em que a água se evapora rápido?,São Paulo.,2017-09-02 06:07:15.630 +00:00,2017-09-02 06:07:15.630 +00:00
Por que o time de basquete chamou o sapo para jogar?,Porque ele acerta na mosca.,2017-09-02 06:07:15.630 +00:00,2017-09-02 06:07:15.630 +00:00
Qual é o tempero mais raivoso?,O sal grosso.,2017-09-02 06:07:15.630 +00:00,2017-09-02 06:07:15.630 +00:00
Qual é o pássaro que assombra?,Uru-buuuuuuu!,2017-09-02 06:07:15.630 +00:00,2017-09-02 06:07:15.630 +00:00
Qual é o mês do semáforo?,Abril.,2017-09-02 06:07:15.630 +00:00,2017-09-02 06:07:15.630 +00:00
Quando é que o cachorro fica desconfiado?,Quando ele está com a pulga atrás da orelha.,2017-09-02 06:07:15.630 +00:00,2017-09-02 06:07:15.630 +00:00
Por que devemos enterrar a sogra 10 metros para baixo do normal?,"Porque no fundo, no fundo... a sogra é uma pessoa boa.",2017-09-02 06:07:15.630 +00:00,2017-09-02 06:07:15.630 +00:00
Por que o peixe nunca acerta o gol?,Porque ele tem medo da rede.,2017-09-02 06:07:15.630 +00:00,2017-09-02 06:07:15.630 +00:00
O que cortamos na cozinha e choramos?,O dedo.,2017-09-02 06:07:15.630 +00:00,2017-09-02 06:07:15.630 +00:00
O que é um pontinho preto no canto da sala?,Uma formiga de castigo.,2017-09-02 06:07:15.630 +00:00,2017-09-02 06:07:15.630 +00:00
"Um menino estava dormindo e a campainha tocou, eram seus pais que queriam tomar café. Ele pegou na geladeira a manteiga e a geleia. O que ele tem que abrir primeiro?",Os olhos.,2017-09-02 06:07:15.630 +00:00,2017-09-02 06:07:15.630 +00:00
Qual é a árvore que ajuda as outras?,"O mamoeiro, porque ele sempre dá uma-mão.",2017-09-02 06:07:15.630 +00:00,2017-09-02 06:07:15.630 +00:00
"Por que o marujo não grita mais ""terra à vista""?","Porque do jeito que a economia está, tem que ser a prazo mesmo.",2017-09-02 06:07:15.630 +00:00,2017-09-02 06:07:15.630 +00:00
"O que é que quando novo é duro, quando esfregam diminui?",Sabonete.,2017-09-02 06:07:15.630 +00:00,2017-09-02 06:07:15.630 +00:00
Qual é a roupa que o homem pensa quando vê a sogra em cima do muro?,Tomara que caia.,2017-09-02 06:07:15.630 +00:00,2017-09-02 06:07:15.630 +00:00
Qual é a maior ave que voa?,Ave-ão.,2017-09-02 06:07:15.630 +00:00,2017-09-02 06:07:15.630 +00:00
Qual é o chá que refresca a cabeça?,O chá-péu.,2017-09-02 06:07:15.630 +00:00,2017-09-02 06:07:15.630 +00:00
De que lado fica a alça da xícara?,Do lado de fora.,2017-09-02 06:07:15.630 +00:00,2017-09-02 06:07:15.630 +00:00
Qual é a melhor coisa que você pode colocar no pastel?,Os dentes.,2017-09-02 06:07:15.630 +00:00,2017-09-02 06:07:15.630 +00:00
Os patos disputaram uma partida de futebol. Como acabou o jogo?,Empatado.,2017-09-02 06:07:15.630 +00:00,2017-09-02 06:07:15.630 +00:00
Qual é a cantora que cuida mal de seus cachorros?,A Má-dona.,2017-09-02 06:07:15.630 +00:00,2017-09-02 06:07:15.630 +00:00
Por que o filho do bombeiro não pode ir para a aula de educação física?,Porque iam brincar de queimada.,2017-09-02 06:07:15.630 +00:00,2017-09-02 06:07:15.630 +00:00
Qual é o jogo que as árvores odeiam?,Queimada.,2017-09-02 06:07:15.630 +00:00,2017-09-02 06:07:15.630 +00:00
Por que o pirata só assistiu a metade do filme?,Porque estava com o tapa-olho.,2017-09-02 06:07:15.630 +00:00,2017-09-02 06:07:15.630 +00:00
Por que a macarrão foi convidado para a festa e a batata não?,Porque o macarrão é massa e a batata é palha.,2017-09-02 06:07:15.630 +00:00,2017-09-02 06:07:15.630 +00:00
O que faz um homem virar a cabeça?,O pescoço.,2017-09-02 06:07:15.630 +00:00,2017-09-02 06:07:15.630 +00:00
Qual era a comida predileta dos faraós?,Faraófa.,2017-09-02 06:07:15.630 +00:00,2017-09-02 06:07:15.630 +00:00
O que acontece com o leite da vaca depois de um terremoto?,Vira milk-shake.,2017-09-02 06:07:15.630 +00:00,2017-09-02 06:07:15.630 +00:00
O que é necessário para fechar uma porta?,Que ela esteja aberta.,2017-09-02 06:07:15.630 +00:00,2017-09-02 06:07:15.630 +00:00
"O pai de Pedro tinha 5 filhos: Pata, Peta, Pita e Pota. Qual o nome do outro filho?",Pedro.,2017-09-02 06:07:15.631 +00:00,2017-09-02 06:07:15.631 +00:00
"Como se fala ""cobrador de ônibus"" em japonês?",Tanaka Traka.,2017-09-02 06:07:15.631 +00:00,2017-09-02 06:07:15.631 +00:00
Qual é o nome do animal mais patriota do mundo?,Tamanduá-bandeira.,2017-09-02 06:07:15.631 +00:00,2017-09-02 06:07:15.631 +00:00
Qual o instrumento musical que está sempre ligado?,AcordeON.,2017-09-02 06:07:15.631 +00:00,2017-09-02 06:07:15.631 +00:00
O que a areia falou para o mar?,Deixa de onda!,2017-09-02 06:07:15.631 +00:00,2017-09-02 06:07:15.631 +00:00
Qual é o santo que protege os gordinhos?,O São Duíche.,2017-09-02 06:07:15.631 +00:00,2017-09-02 06:07:15.631 +00:00
"O que tem bico mas não bica, tem asa mas não voa e tem perna mas não anda?",Uma ave morta.,2017-09-02 06:07:15.631 +00:00,2017-09-02 06:07:15.631 +00:00
Um garoto chama o outro e lhe dá uma nota de vinte reais. Qual o nome do menino?,Leonardo Dávinte.,2017-09-02 06:07:15.631 +00:00,2017-09-02 06:07:15.631 +00:00
Qual é a religião dos bodes?,Bodismo.,2017-09-02 06:07:15.631 +00:00,2017-09-02 06:07:15.631 +00:00
Por que o gato é bom no videogame?,Porque ele tem 7 vidas.,2017-09-02 06:07:15.631 +00:00,2017-09-02 06:07:15.631 +00:00
"O que é o que é, tem o pai cantor, a mãe desdentada e o filho amarelo?",Galinha.,2017-09-02 06:07:15.631 +00:00,2017-09-02 06:07:15.631 +00:00
Quais são as partículas que não gostam de estudar?,As partículas de antimatéria.,2017-09-02 06:07:15.631 +00:00,2017-09-02 06:07:15.631 +00:00
O que é um pontinho azul no canil?,Um Pit Blue.,2017-09-02 06:07:15.631 +00:00,2017-09-02 06:07:15.631 +00:00
"Quem nasceu da minha mãe, mas não sou eu nem meu irmão?",Minha irmã.,2017-09-02 06:07:15.631 +00:00,2017-09-02 06:07:15.631 +00:00
Qual o animal que vive ajudando os outros?,"O macaco, porque ele quebra galho.",2017-09-02 06:07:15.631 +00:00,2017-09-02 06:07:15.631 +00:00
O que o lápis disse para o papel?,Você está me desapontando.,2017-09-02 06:07:15.631 +00:00,2017-09-02 06:07:15.631 +00:00
Qual é o cachorro que não late?,O cachorro quente.,2017-09-02 06:07:15.631 +00:00,2017-09-02 06:07:15.631 +00:00
Qual é o mês que está pronto para nadar?,Maiô.,2017-09-02 06:07:15.631 +00:00,2017-09-02 06:07:15.631 +00:00
Por que a galinha bate a cabeça no chão?,Porque ela quer arrumar um galo.,2017-09-02 06:07:15.631 +00:00,2017-09-02 06:07:15.631 +00:00
Qual a cor do cavalo branco de Napoleão?,"Preto, Branco é apenas o nome do cavalo.",2017-09-02 06:07:15.632 +00:00,2017-09-02 06:07:15.632 +00:00
Qual o nome dos animais que comem de tudo?,Ricos.,2017-09-02 06:07:15.632 +00:00,2017-09-02 06:07:15.632 +00:00
"Qual é o animal cuja espécie, o macho tem duas fêmeas?","O pato, porque ele tem duas patas.",2017-09-02 06:07:15.632 +00:00,2017-09-02 06:07:15.632 +00:00
Qual o nome do chinês que sofreu um corte no dedo?,Xai Xangue.,2017-09-02 06:07:15.632 +00:00,2017-09-02 06:07:15.632 +00:00
Qual é o sabão em pó preferido das sereias?,Ariel.,2017-09-02 06:07:15.632 +00:00,2017-09-02 06:07:15.632 +00:00
"O que há no inicio do mês, no meio da semana, mas nunca no dia?",A letra m.,2017-09-02 06:07:15.632 +00:00,2017-09-02 06:07:15.632 +00:00
"Qual a semelhança entre a banda de rock, o celular, o carro, e a escola de samba?",Bateria.,2017-09-02 06:07:15.632 +00:00,2017-09-02 06:07:15.632 +00:00
O que o sabão em pó falou para o desinfetante?,Eu te omo.,2017-09-02 06:07:15.632 +00:00,2017-09-02 06:07:15.632 +00:00
"O que anda mas não tem pé, assobia mas não tem boca?",Vento.,2017-09-02 06:07:15.632 +00:00,2017-09-02 06:07:15.632 +00:00
Por que o cachorro balança o rabo?,Porque o rabo não consegue balançar o cachorro.,2017-09-02 06:07:15.632 +00:00,2017-09-02 06:07:15.632 +00:00
O que é que tem 4 pés e 4 asas?,Duas galinhas.,2017-09-02 06:07:15.632 +00:00,2017-09-02 06:07:15.632 +00:00
"Um assassino tinha um cachorro, mas certo dia seu cachorro morreu. Qual o nome do filme?",Mato Sem Cachorro.,2017-09-02 06:07:15.632 +00:00,2017-09-02 06:07:15.632 +00:00
Quantos anões cantavam na história da Branca de Neve?,"Seis, porque o Dunga era mudo.",2017-09-02 06:07:15.632 +00:00,2017-09-02 06:07:15.632 +00:00
"O que tem corrente mas não é bicicleta, tem rosca mas não é parafuso?",Lâmpada.,2017-09-02 06:07:15.632 +00:00,2017-09-02 06:07:15.632 +00:00
O que a TV disse para a tomada?,Tô ligada em você.,2017-09-02 06:07:15.632 +00:00,2017-09-02 06:07:15.632 +00:00
"Em um arquipélago tem 3 ilhas, cada ilha tem 3 palmares, se três palmeiras dão três cocos, qual o número total de cocos?","Zero, pois palmeiras não dão cocos.",2017-09-02 06:07:15.632 +00:00,2017-09-02 06:07:15.632 +00:00
"O que é bem redondinha, tem a beira pregueada, por fora fica sequinha, por dentro fica molhada?",Tampinha de garrafa.,2017-09-02 06:07:15.632 +00:00,2017-09-02 06:07:15.632 +00:00
"O que o Luan tem na frente, o Michel tem atrás, a solteira ainda tem e a casada não tem mais?",A letra L.,2017-09-02 06:07:15.632 +00:00,2017-09-02 06:07:15.632 +00:00
"O que é o que é, tenho uma grande memória, porém eu não sei pensar, alguns me usam para lazer e outros para estudar?",Computador.,2017-09-02 06:07:15.632 +00:00,2017-09-02 06:07:15.632 +00:00
O que uma galáxia disse para a outra?,Preciso de espaço.,2017-09-02 06:07:15.632 +00:00,2017-09-02 06:07:15.632 +00:00
Um homem é tarado por animais domésticos. Qual o nome do filme?,Como Cães e Gatos.,2017-09-02 06:07:15.632 +00:00,2017-09-02 06:07:15.632 +00:00
Qual animal é um refrigerante?,Kuati.,2017-09-02 06:07:15.632 +00:00,2017-09-02 06:07:15.632 +00:00
Quantas pessoas são necessárias para destruir o Brasil?,Di uma.,2017-09-02 06:07:15.632 +00:00,2017-09-02 06:07:15.632 +00:00
Um homem acidentalmente sentou em cima de um cachorro branco com pintas pretas. Qual é o nome do filme?,Sento Em Um Dálmata.,2017-09-02 06:07:15.632 +00:00,2017-09-02 06:07:15.632 +00:00
Quais as duas bolas que todo mundo tem?,A bola dos olhos.,2017-09-02 06:07:15.632 +00:00,2017-09-02 06:07:15.632 +00:00
O que o peixe disse para a peixa?,Estou apeixonado!,2017-09-02 06:07:15.632 +00:00,2017-09-02 06:07:15.632 +00:00
O que o psicólogo disse ao Super Mario ?,"Relaxa, é so uma fase.",2017-09-02 06:07:15.632 +00:00,2017-09-02 06:07:15.632 +00:00
O que você tem e eu não tenho?,Acento.,2017-09-02 06:07:15.632 +00:00,2017-09-02 06:07:15.632 +00:00
"O que é que o primeiro já morreu, o segundo ainda vive e o terceiro nem nasceu?","O passado, presente e futuro.",2017-09-02 06:07:15.632 +00:00,2017-09-02 06:07:15.632 +00:00
O que vive batendo na gente mas é bom para a saúde?,O coração.,2017-09-02 06:07:15.632 +00:00,2017-09-02 06:07:15.632 +00:00
"O que nasce preto, cresce branco e no final vira cinza?",Michael Jackson.,2017-09-02 06:07:15.632 +00:00,2017-09-02 06:07:15.632 +00:00
O que a múmia disse para a outra múmia que estava cheia de problemas?,Você está toda enrolada!,2017-09-02 06:07:15.632 +00:00,2017-09-02 06:07:15.632 +00:00
Qual é o país que tem duas sílabas e uma delas é de comer?,Japão.,2017-09-02 06:07:15.633 +00:00,2017-09-02 06:07:15.633 +00:00
O que a cocaína disse pra Ivete Sangalo?,"Como se eu fosse flor, você me cheira!",2017-09-02 06:07:15.633 +00:00,2017-09-02 06:07:15.633 +00:00
"O que começa com B, termina com A, e todo homem gosta?",A beleza.,2017-09-02 06:07:15.633 +00:00,2017-09-02 06:07:15.633 +00:00
"O que é minha, eu te dou, e ainda continua sendo minha?",Minha fotografia.,2017-09-02 06:07:15.633 +00:00,2017-09-02 06:07:15.633 +00:00
O que o cigarro falou pro homem?,"Hoje você me acende, amanhã eu te apago.",2017-09-02 06:07:15.633 +00:00,2017-09-02 06:07:15.633 +00:00
O que o galo foi fazer no açougue?,Ver a galinha pelada.,2017-09-02 06:07:15.633 +00:00,2017-09-02 06:07:15.633 +00:00
Qual é o animal mais chique do mundo?,"O porco, porque ele vive em um chiqueiro.",2017-09-02 06:07:15.633 +00:00,2017-09-02 06:07:15.633 +00:00
O que a zebra macho disse pra zebra fêmea quando descobriu que ela estava grávida?,"Eita, deu zebra!",2017-09-02 06:07:15.633 +00:00,2017-09-02 06:07:15.633 +00:00
O que o pneu disse para o asfalto?,Você vai acabar me deixando careca.,2017-09-02 06:07:15.633 +00:00,2017-09-02 06:07:15.633 +00:00
O que o carrapato tem maior que o boi?,O nome.,2017-09-02 06:07:15.633 +00:00,2017-09-02 06:07:15.633 +00:00
Qual é a coisa mais rápida do mundo?,"A caganeira, pois não dá tempo nem de descer as calças.",2017-09-02 06:07:15.633 +00:00,2017-09-02 06:07:15.633 +00:00
Qual o peixe que sempre tem uma arma?,Peixe-espada.,2017-09-02 06:07:15.633 +00:00,2017-09-02 06:07:15.633 +00:00
Onde o domingo vem antes do sábado?,No dicionário.,2017-09-02 06:07:15.633 +00:00,2017-09-02 06:07:15.633 +00:00
"O que é o que é, são quatro irmãos que correm, correm, correm, mas não conseguem alcançar um ao outro?",Os pneus.,2017-09-02 06:07:15.633 +00:00,2017-09-02 06:07:15.633 +00:00
Por que os fofoqueiros gostam de axé?,Porque eles adoram um Babado Novo.,2017-09-02 06:07:15.633 +00:00,2017-09-02 06:07:15.633 +00:00
O que tem no carro e na música?,Ré.,2017-09-02 06:07:15.633 +00:00,2017-09-02 06:07:15.633 +00:00
Um fanho e gago foi dar uma palestra. Qual o nome do filme?,Missão Impossível.,2017-09-02 06:07:15.633 +00:00,2017-09-02 06:07:15.633 +00:00
Qual o brinquedo favorito do Batman no parque de diversões?,O carrinho de bat-bat.,2017-09-02 06:07:15.633 +00:00,2017-09-02 06:07:15.633 +00:00
Minha vizinha tinha uma cachorra chamada Dinha. A cachorra morreu atropelada. O que minha vizinha fez ao vê-la?,Chorava pela Dinha.,2017-09-02 06:07:15.633 +00:00,2017-09-02 06:07:15.633 +00:00
Gretchen foi aprender a lutar com o Anderson Silva. Qual o nome do filme?,Como Treinar o Seu Dragão.,2017-09-02 06:07:15.633 +00:00,2017-09-02 06:07:15.633 +00:00
O que é um pontinho preto no jornal?,Uma formiga procurando emprego.,2017-09-02 06:07:15.633 +00:00,2017-09-02 06:07:15.633 +00:00
"O que o ""c"" disse para o ""ç""?","Cagando aí, né?",2017-09-02 06:07:15.633 +00:00,2017-09-02 06:07:15.633 +00:00
O que passa todo dia na sua frente mas você não vê?,O vento.,2017-09-02 06:07:15.633 +00:00,2017-09-02 06:07:15.633 +00:00
O que é que ele morre queimado e ela morre cantando?,O cigarro e a cigarra.,2017-09-02 06:07:15.633 +00:00,2017-09-02 06:07:15.633 +00:00
"O que é o que é, duro, cabeludo e entra por um buraco?",Escova de dente.,2017-09-02 06:07:15.633 +00:00,2017-09-02 06:07:15.633 +00:00
"Foram pescar 2 pais e 2 filhos, cada um pegou 1 peixe, e no total deu 3 peixes. Como isso é possível?","Foram pescar o avô, o pai e o filho.",2017-09-02 06:07:15.633 +00:00,2017-09-02 06:07:15.633 +00:00
O que é o que é que tem 172 pernas mas só anda se empurrar?,A vassoura.,2017-09-02 06:07:15.633 +00:00,2017-09-02 06:07:15.633 +00:00
Qual o dia que a plantinha não entra no hospital?,No dia do plantão.,2017-09-02 06:07:15.633 +00:00,2017-09-02 06:07:15.633 +00:00
"O que é o que é, tem 4 pernas, 4 bocas e cospe fogo?",O fogão.,2017-09-02 06:07:15.633 +00:00,2017-09-02 06:07:15.633 +00:00
O que acontece quando uma pedra amarela cai em um rio vermelho?,Ela afunda.,2017-09-02 06:07:15.633 +00:00,2017-09-02 06:07:15.633 +00:00
O que é que você ri pra ganhar e sofre para perder?,O peso.,2017-09-02 06:07:15.633 +00:00,2017-09-02 06:07:15.633 +00:00
O que todas as pessoas tiram quando vão pra cama?,Os pés do chão.,2017-09-02 06:07:15.633 +00:00,2017-09-02 06:07:15.633 +00:00
Por que o prego é bem educado?,Porque ele nunca entra sem bater.,2017-09-02 06:07:15.634 +00:00,2017-09-02 06:07:15.634 +00:00
Por que o pênis é o primeiro órgão do corpo a se aposentar?,Porque o trabalho dele é foda.,2017-09-02 06:07:15.634 +00:00,2017-09-02 06:07:15.634 +00:00
O que a frigideira disse para o ovo?,"Eu vou te fritar, mas não gema.",2017-09-02 06:07:15.634 +00:00,2017-09-02 06:07:15.634 +00:00
Qual o bairro de São Paulo que é frequentado pelos tatus que não tem carro?,Tatuapé.,2017-09-02 06:07:15.634 +00:00,2017-09-02 06:07:15.634 +00:00
"O que é o que é, você não vive sem, mas ela não esta nem aí para você?",A água.,2017-09-02 06:07:15.634 +00:00,2017-09-02 06:07:15.634 +00:00
"O que é o que é, que está do lado do mundo?",O ponto de interrogação.,2017-09-02 06:07:15.634 +00:00,2017-09-02 06:07:15.634 +00:00
Qual é o desastre natural que os cães mais odeiam?,Fura-cão.,2017-09-02 06:07:15.634 +00:00,2017-09-02 06:07:15.634 +00:00
Em quanto tempo se prepara um Miojo?,2 gols da Alemanha.,2017-09-02 06:07:15.634 +00:00,2017-09-02 06:07:15.634 +00:00
Qual é a cor do S da Perdigão?,Perdigão não tem S.,2017-09-02 06:07:15.634 +00:00,2017-09-02 06:07:15.634 +00:00
Qual o casal de animais Noé não levou em sua arca?,Cupins.,2017-09-02 06:07:15.634 +00:00,2017-09-02 06:07:15.634 +00:00
"Dois homens foram detidos suspeitos de terem cometido um crime, mas não se sabia qual deles era o culpado. Após alguns dias, um deles engordou bastante e foi liberado. Por quê?","Porque o que não mata, engorda.",2017-09-02 06:07:15.634 +00:00,2017-09-02 06:07:15.634 +00:00
O que acontece quando você esfrega uma lâmpada debaixo d'água?,Aparece um Hidrogênio.,2017-09-02 06:07:15.634 +00:00,2017-09-02 06:07:15.634 +00:00
"Uma baleia atira em outra, qual o nome do filme?",Baleia baleia baleia.,2017-09-02 06:07:15.634 +00:00,2017-09-02 06:07:15.634 +00:00
"O que é o que é, faz saltos enorme mas nunca participou de uma Olimpíada?",O sapateiro.,2017-09-02 06:07:15.634 +00:00,2017-09-02 06:07:15.634 +00:00
O que mais cheira na cozinha?,O nariz.,2017-09-02 06:07:15.634 +00:00,2017-09-02 06:07:15.634 +00:00
"O que é o que é, dá leite mas não é vaca?",O leiteiro.,2017-09-02 06:07:15.634 +00:00,2017-09-02 06:07:15.634 +00:00
"O que é o que é, cai em pé e corre deitado?",Um paraquedista na guerra.,2017-09-02 06:07:15.634 +00:00,2017-09-02 06:07:15.634 +00:00
O que um jogador de futebol faz quando acha que o goleiro é professor de português?,Gol de letra.,2017-09-02 06:07:15.634 +00:00,2017-09-02 06:07:15.634 +00:00
"A mãe de Maria tinha 5 filhas: Ra, Re, Ri, Ro. Qual o nome da quinta filha?",Maria.,2017-09-02 06:07:15.634 +00:00,2017-09-02 06:07:15.634 +00:00
Por que o marido da viúva não pode se casar com a cunhada?,Porque ele morreu.,2017-09-02 06:07:15.634 +00:00,2017-09-02 06:07:15.634 +00:00
O que é que está acima do céu?,Acento agudo.,2017-09-02 06:07:15.634 +00:00,2017-09-02 06:07:15.634 +00:00
Qual é a festa que dizem que é sua mas nunca te convidam?,Fim de ano na Globo.,2017-09-02 06:07:15.634 +00:00,2017-09-02 06:07:15.634 +00:00
O que acontece com um pneu após passar por uma pista molhada e fria?,Pega pneumonia.,2017-09-02 06:07:15.634 +00:00,2017-09-02 06:07:15.634 +00:00
"O que é o que é, que todos têm 2, você tem 1 e eu não tenho nenhum?",A letra O.,2017-09-02 06:07:15.634 +00:00,2017-09-02 06:07:15.634 +00:00
"Um cachorro passou em um cinema e viu pedras, areia e tijolos. Qual é o nome do filme?","Nenhum, o cinema estava em obras.",2017-09-02 06:07:15.634 +00:00,2017-09-02 06:07:15.634 +00:00
"Se você me tiver vai querer me dividir, se me dividir, deixarei de existir. O que sou?",Segredo.,2017-09-02 06:07:15.634 +00:00,2017-09-02 06:07:15.634 +00:00
O engenheiro olhou para espelho. O que aconteceu?,O engenheiro civil.,2017-09-02 06:07:15.634 +00:00,2017-09-02 06:07:15.634 +00:00
O que é que sempre está acima de nós?,O acento agudo.,2017-09-02 06:07:15.635 +00:00,2017-09-02 06:07:15.635 +00:00
